scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
chr17_320,1,5000,2375,4750,629,23.0,14.0,0.2432,0.0581,0.0409
chr17_3213,1,5000,2125,4249,463,14.0,10.0,0.1667,0.0328,0.0196
chr17_3215,1,5000,2210,4419,428,35.0,13.0,0.4583,0.2075,0.11
chr17_3217,1,5000,1914,3827,414,21.0,9.0,0.4,0.1026,0.0663
chr17_3219,1,5000,2500,5000,522,16.0,10.0,0.2308,0.0414,0.0248
chr17_3223,1,5000,2224,4447,473,25.0,8.0,0.5152,0.1382,0.0802
chr17_3226,1,5000,2499,4998,607,38.0,13.0,0.4902,0.1572,0.098
chr17_3232,1,5000,2220,4439,500,14.0,7.0,0.3333,0.0511,0.0341
chr17_3234,1,5000,2000,4000,366,7.0,4.0,0.2727,0.0297,0.0191
chr17_3236,1,5000,2485,4970,508,13.0,9.0,0.1818,0.027,0.0184
chr17_3237,1,5000,2252,4503,568,22.0,21.0,0.0233,0.0057,0.0038
chr17_3239,1,5000,2318,4636,620,24.0,8.0,0.5,0.1006,0.062
chr17_323,1,5000,2257,4513,453,14.0,14.0,0.0,0.0,0.0
chr17_3240,1,5000,2380,4759,617,24.0,10.0,0.4118,0.0843,0.052
chr17_3242,1,5000,2410,4820,407,16.0,12.0,0.1429,0.0292,0.02
chr17_3245,1,5000,1574,3148,481,12.0,7.0,0.2632,0.0505,0.0307
chr17_324,1,5000,2360,4719,376,6.0,5.0,0.0909,0.0097,0.0071
chr17_3259,1,5000,2498,4996,602,41.0,12.0,0.5472,0.179,0.1174
chr17_3261,1,5000,2500,4999,584,50.0,5.0,0.8182,0.283,0.1711
chr17_3263,1,5000,2308,4615,346,30.0,4.0,0.7647,0.2989,0.1566
chr17_3265,1,5000,2316,4632,280,19.0,2.0,0.8095,0.3091,0.1735
chr17_326,1,5000,2357,4713,709,13.0,13.0,0.0,0.0,0.0
chr17_3272,1,5000,2500,5000,620,9.0,11.0,-0.1,-0.0107,-0.0075
chr17_3275,1,5000,2298,4596,411,14.0,5.0,0.4737,0.0826,0.0526
chr17_3276,1,5000,2500,5000,475,12.0,8.0,0.2,0.0261,0.0176
chr17_327,1,5000,2375,4750,576,7.0,13.0,-0.3,-0.0441,-0.0263
chr17_329,1,5000,2165,4329,542,10.0,12.0,-0.0909,-0.0155,-0.0113
chr17_330,1,5000,2145,4290,565,9.0,13.0,-0.1818,-0.0278,-0.0185
chr17_332,1,5000,2500,4999,353,6.0,9.0,-0.2,-0.0316,-0.0219
chr17_3335,1,5000,2404,4808,601,41.0,9.0,0.64,0.2051,0.1368
chr17_3338,1,5000,946,1892,153,12.0,2.0,0.7143,0.3333,0.1587
chr17_3339,1,5000,2041,4082,334,19.0,3.0,0.7273,0.2,0.1013
chr17_333,1,5000,2500,4999,487,5.0,13.0,-0.4444,-0.053,-0.0367
chr17_3347,1,5000,2227,4453,589,35.0,11.0,0.5217,0.1569,0.0909
chr17_3348,1,5000,2390,4779,700,36.0,17.0,0.3585,0.1218,0.0657
chr17_334,1,5000,2500,5000,548,9.0,14.0,-0.2174,-0.0303,-0.0205
chr17_3354,1,5000,2327,4654,428,33.0,10.0,0.5349,0.184,0.1122
chr17_3357,1,5000,1737,3473,287,7.0,6.0,0.0769,0.0154,0.0097
chr17_335,1,5000,1766,3532,421,6.0,3.0,0.3333,0.0244,0.0169
chr17_3360,1,5000,2500,5000,430,17.0,11.0,0.2143,0.0561,0.0323
chr17_3361,1,5000,2193,4385,433,12.0,24.0,-0.3333,-0.0938,-0.0591
chr17_3363,1,5000,2371,4741,459,6.0,16.0,-0.4545,-0.0676,-0.0424
chr17_3365,1,5000,2384,4767,332,1.0,3.0,-0.5,-0.019,-0.0131
chr17_3366,1,5000,2195,4390,527,13.0,15.0,-0.0714,-0.0146,-0.0097
chr17_3368,1,5000,2270,4540,568,12.0,14.0,-0.0769,-0.0148,-0.0071
chr17_336,1,5000,2271,4541,483,8.0,10.0,-0.1111,-0.0123,-0.0083
chr17_3370,1,5000,2500,5000,456,7.0,5.0,0.1667,0.0185,0.011
chr17_3372,1,5000,2078,4155,555,42.0,12.0,0.5556,0.2256,0.1141
chr17_3374,1,5000,2062,4123,432,13.0,6.0,0.3684,0.0864,0.047
chr17_3376,1,5000,2374,4747,479,28.0,16.0,0.2727,0.0845,0.0524
chr17_337,1,5000,2499,4997,642,16.0,12.0,0.1429,0.0195,0.0135
chr17_3380,1,5000,1720,3440,409,27.0,8.0,0.5429,0.1863,0.0984
chr17_3384,1,5000,2352,4704,482,15.0,10.0,0.2,0.0338,0.0229
chr17_3385,1,5000,2374,4747,616,43.0,6.0,0.7551,0.2913,0.1561
chr17_3386,1,5000,2500,4999,506,30.0,3.0,0.8182,0.2015,0.1298
chr17_3387,1,5000,2012,4024,308,28.0,4.0,0.75,0.2553,0.1509
chr17_3391,1,5000,2207,4414,511,30.0,7.0,0.6216,0.1655,0.0983
chr17_3398,1,5000,2034,4067,503,33.0,9.0,0.5714,0.1752,0.1053
chr17_3399,1,5000,2500,4999,610,31.0,7.0,0.6316,0.1263,0.0839
chr17_339,1,5000,2500,5000,568,9.0,5.0,0.2857,0.027,0.0203
chr17_3400,1,5000,2378,4755,432,8.0,4.0,0.3333,0.0435,0.0263
chr17_3401,1,5000,2237,4474,408,23.0,9.0,0.4375,0.1321,0.0805
chr17_3403,1,5000,2500,5000,618,39.0,4.0,0.814,0.2121,0.1321
chr17_3404,1,5000,2345,4689,323,30.0,6.0,0.6667,0.2892,0.1739
chr17_3406,1,5000,2395,4790,613,12.0,7.0,0.2632,0.0243,0.0163
chr17_3408,1,5000,2500,5000,362,37.0,5.0,0.7619,0.381,0.185
chr17_3409,1,5000,2375,4750,402,26.0,5.0,0.6774,0.1795,0.1088
chr17_340,1,5000,1935,3870,466,8.0,20.0,-0.4286,-0.1176,-0.0727
chr17_3412,1,5000,2100,4199,454,18.0,11.0,0.2414,0.0579,0.0348
chr17_3413,1,5000,1798,3595,211,6.0,4.0,0.2,0.029,0.0196
chr17_3419,1,5000,1820,3639,426,16.0,9.0,0.28,0.07,0.0366
chr17_341,1,5000,2140,4279,269,3.0,10.0,-0.5385,-0.1228,-0.0654
chr17_3420,1,5000,1975,3949,530,21.0,13.0,0.2353,0.0615,0.0352
chr17_3421,1,5000,1714,3427,461,22.0,12.0,0.2941,0.0806,0.0476
chr17_3423,1,5000,2061,4121,568,21.0,17.0,0.1053,0.0261,0.0148
chr17_3426,1,5000,1796,3591,350,15.0,7.0,0.3636,0.1067,0.0584
chr17_3431,1,5000,2033,4066,311,27.0,6.0,0.6364,0.2561,0.1579
chr17_3436,1,5000,2175,4350,370,21.0,3.0,0.75,0.2,0.1169
chr17_3437,1,5000,2500,5000,451,22.0,11.0,0.3333,0.0948,0.0537
chr17_3438,1,5000,1993,3986,266,22.0,5.0,0.6296,0.2267,0.1417
chr17_3443,1,5000,1938,3876,391,22.0,5.0,0.6296,0.1604,0.0988
chr17_3456,1,5000,2317,4634,399,22.0,7.0,0.5172,0.122,0.0815
chr17_3457,1,5000,2059,4118,443,16.0,9.0,0.28,0.0824,0.0422
chr17_345,1,5000,1469,2938,359,3.0,5.0,-0.25,-0.0233,-0.0128
chr17_3466,1,5000,1289,2578,311,8.0,5.0,0.2308,0.0405,0.0244
chr17_346,1,5000,2157,4314,420,7.0,5.0,0.1667,0.0213,0.0143
chr17_3471,1,5000,2362,4723,545,26.0,12.0,0.3684,0.0946,0.0596
chr17_3475,1,5000,1779,3558,449,10.0,8.0,0.1111,0.0192,0.011
chr17_347,1,5000,2236,4471,472,10.0,9.0,0.0526,0.0079,0.0052
chr17_3480,1,5000,2500,5000,424,15.0,12.0,0.1111,0.0345,0.0204
chr17_3487,1,5000,1142,2283,233,18.0,2.0,0.8,0.2759,0.1553
chr17_3488,1,5000,2146,4291,540,12.0,9.0,0.1429,0.0211,0.0138
chr17_3494,1,5000,2065,4129,431,21.0,7.0,0.5,0.1273,0.0773
chr17_3496,1,5000,2305,4610,331,16.0,4.0,0.6,0.1304,0.0828
chr17_3498,1,5000,2500,5000,607,27.0,21.0,0.125,0.0339,0.0194
chr17_349,1,5000,2110,4219,493,11.0,15.0,-0.1538,-0.0206,-0.0143
chr17_3503,1,5000,1512,3023,182,4.0,7.0,-0.2727,-0.0508,-0.0323
chr17_3504,1,5000,1281,2561,216,11.0,7.0,0.2222,0.0702,0.0388
chr17_3507,1,5000,2499,4998,381,12.0,25.0,-0.3514,-0.1238,-0.0707
chr17_3508,1,5000,2397,4793,581,47.0,7.0,0.7407,0.2597,0.1633
chr17_350,1,5000,1727,3453,314,13.0,7.0,0.3,0.0566,0.0375
chr17_3518,1,5000,2366,4732,505,18.0,17.0,0.0286,0.0063,0.0043
chr17_3519,1,5000,2500,4999,503,20.0,9.0,0.3793,0.0797,0.047
chr17_351,1,5000,2424,4847,457,13.0,9.0,0.1818,0.0294,0.0198
chr17_3525,1,5000,1885,3770,401,18.0,12.0,0.2,0.0723,0.0438
chr17_352,1,5000,2364,4727,605,18.0,13.0,0.1613,0.0318,0.0208
chr17_3530,1,5000,2397,4794,607,39.0,7.0,0.6957,0.2336,0.1311
chr17_353,1,5000,2380,4760,443,12.0,7.0,0.2632,0.0373,0.0256
chr17_3547,1,5000,2048,4096,415,7.0,5.0,0.1667,0.018,0.0114
chr17_3548,1,5000,1301,2602,306,3.0,3.0,0.0,0.0,0.0
chr17_354,1,5000,2500,5000,585,14.0,9.0,0.2174,0.0273,0.0187
chr17_3555,1,5000,2222,4444,475,15.0,24.0,-0.2308,-0.0804,-0.0435
chr17_3556,1,5000,1926,3851,422,25.0,5.0,0.6667,0.1613,0.1053
chr17_3558,1,5000,2499,4997,633,20.0,11.0,0.2903,0.0484,0.0296
chr17_355,1,5000,2382,4764,544,28.0,2.0,0.8667,0.1605,0.1121
chr17_3569,1,5000,2094,4188,511,36.0,5.0,0.7561,0.246,0.1462
chr17_3574,1,5000,1485,2970,297,19.0,6.0,0.52,0.1529,0.0956
chr17_3575,1,5000,1171,2342,298,18.0,12.0,0.2,0.0741,0.0414
chr17_3579,1,5000,1856,3711,405,11.0,10.0,0.0476,0.008,0.0054
chr17_3582,1,5000,2045,4090,521,10.0,13.0,-0.1304,-0.021,-0.0136
chr17_3585,1,5000,989,1978,60,3.0,3.0,0.0,0.0,0.0
chr17_3586,1,5000,2397,4794,433,31.0,7.0,0.6316,0.2243,0.1311
chr17_3588,1,5000,2381,4761,309,10.0,6.0,0.25,0.043,0.0328
chr17_358,1,5000,2354,4708,620,14.0,10.0,0.1667,0.0214,0.0148
chr17_3590,1,5000,2500,5000,552,18.0,12.0,0.2,0.0377,0.0248
chr17_3591,1,5000,2398,4795,272,10.0,7.0,0.1765,0.037,0.0231
chr17_3592,1,5000,2236,4471,396,25.0,4.0,0.7241,0.253,0.1382
chr17_3593,1,5000,2500,5000,541,37.0,6.0,0.7209,0.252,0.1422
chr17_3595,1,5000,2017,4034,395,17.0,14.0,0.0968,0.025,0.0149
chr17_359,1,5000,2376,4751,639,11.0,7.0,0.2222,0.0214,0.0145
chr1_735,1,5000,2500,5000,562,11.0,12.0,-0.0435,-0.0061,-0.004
chr17_3601,1,5000,1831,3661,377,8.0,8.0,0.0,0.0,0.0
chr17_3603,1,5000,2306,4612,410,11.0,8.0,0.1579,0.0303,0.0183
chr17_3607,1,5000,2160,4319,544,13.0,8.0,0.2381,0.0342,0.023
chr17_3609,1,5000,1778,3555,434,6.0,11.0,-0.2941,-0.04,-0.0276
chr17_360,1,5000,2096,4191,304,3.0,4.0,-0.1429,-0.0096,-0.0073
chr17_3610,1,5000,1994,3988,368,15.0,4.0,0.5789,0.1111,0.0733
chr17_3611,1,5000,2281,4562,413,12.0,10.0,0.0909,0.0196,0.0122
chr17_3616,1,5000,824,1648,174,8.0,0.0,1.0,0.186,0.1311
chr17_361,1,5000,2461,4922,586,10.0,9.0,0.0526,0.0059,0.0038
chr17_3625,1,5000,1078,2156,349,8.0,10.0,-0.1111,-0.0194,-0.0118
chr17_362,1,5000,2499,4998,480,9.0,8.0,0.0588,0.0068,0.0049
chr17_3637,1,5000,1819,3638,334,12.0,3.0,0.6,0.0968,0.0625
chr17_3639,1,5000,1881,3761,394,9.0,4.0,0.3846,0.0685,0.0338
chr17_363,1,5000,2500,5000,365,7.0,5.0,0.1667,0.0174,0.0119
chr17_3649,1,5000,2032,4064,471,22.0,7.0,0.5172,0.1049,0.0667
chr17_364,1,5000,2381,4761,514,11.0,6.0,0.2941,0.0391,0.0237
chr17_3652,1,5000,2080,4159,347,24.0,2.0,0.8462,0.2136,0.1467
chr17_3659,1,5000,2379,4758,385,18.0,6.0,0.5,0.1319,0.0682
chr17_365,1,5000,1775,3549,549,16.0,9.0,0.28,0.0393,0.0248
chr17_3660,1,5000,2286,4571,444,9.0,7.0,0.125,0.0144,0.0098
chr17_3663,1,5000,2007,4013,540,19.0,18.0,0.027,0.0068,0.0041
chr17_3664,1,5000,2337,4673,406,13.0,7.0,0.3,0.0652,0.0405
chr17_3666,1,5000,2219,4438,368,12.0,10.0,0.0909,0.0247,0.0156
chr17_366,1,5000,2500,4999,621,10.0,7.0,0.1765,0.0158,0.0112
chr17_3670,1,5000,2324,4647,411,19.0,7.0,0.4615,0.0769,0.0556
chr17_3671,1,5000,1854,3707,290,11.0,4.0,0.4667,0.0778,0.0496
chr17_367,1,5000,2500,5000,518,11.0,10.0,0.0476,0.0062,0.0043
chr17_3684,1,5000,2355,4709,394,17.0,7.0,0.4167,0.0926,0.0621
chr17_368,1,5000,1908,3816,409,9.0,6.0,0.2,0.0291,0.0186
chr17_3691,1,5000,2146,4291,482,17.0,5.0,0.5455,0.0857,0.0571
chr17_3693,1,5000,2286,4571,611,17.0,17.0,0.0,0.0,0.0
chr17_3696,1,5000,1827,3653,360,13.0,9.0,0.1818,0.0519,0.028
chr17_3699,1,5000,2166,4332,421,31.0,7.0,0.6316,0.2637,0.1283
chr17_369,1,5000,2196,4392,514,5.0,6.0,-0.0909,-0.0083,-0.0054
chr17_3701,1,5000,2131,4261,523,16.0,17.0,-0.0303,-0.0093,-0.0052
chr17_3702,1,5000,2479,4958,612,8.0,26.0,-0.5294,-0.1118,-0.0655
chr17_3705,1,5000,1998,3996,479,18.0,14.0,0.125,0.0328,0.0196
chr17_3708,1,5000,2131,4261,328,10.0,14.0,-0.1667,-0.0519,-0.031
chr17_370,1,5000,2224,4448,422,5.0,6.0,-0.0909,-0.0088,-0.0059
chr17_3711,1,5000,1861,3721,341,11.0,15.0,-0.1538,-0.0357,-0.0217
chr17_3713,1,5000,2113,4226,456,39.0,6.0,0.7333,0.264,0.1528
chr17_3714,1,5000,2137,4273,580,18.0,19.0,-0.027,-0.0065,-0.0039
chr17_3716,1,5000,2377,4753,447,37.0,10.0,0.5745,0.2571,0.1364
chr17_371,1,5000,2117,4234,618,14.0,13.0,0.037,0.0049,0.0033
chr17_3721,1,5000,1822,3644,421,22.0,4.0,0.6923,0.225,0.1161
chr17_3726,1,5000,2089,4177,343,23.0,1.0,0.9167,0.2391,0.1375
chr17_3727,1,5000,2500,4999,516,18.0,14.0,0.125,0.0242,0.0161
chr17_3728,1,5000,2007,4014,454,15.0,13.0,0.0714,0.0155,0.0097
chr17_3730,1,5000,2342,4684,512,30.0,12.0,0.4286,0.1463,0.0726
chr17_3731,1,5000,2373,4746,677,34.0,15.0,0.3878,0.1418,0.0766
chr17_3732,1,5000,2436,4871,532,23.0,5.0,0.6429,0.1525,0.0947
chr17_3734,1,5000,1901,3801,434,28.0,10.0,0.4737,0.144,0.0822
chr17_3735,1,5000,2099,4198,532,35.0,14.0,0.4286,0.175,0.0857
chr17_3738,1,5000,1999,3997,382,18.0,4.0,0.6364,0.14,0.0824
chr17_3744,1,5000,2485,4970,233,15.0,7.0,0.3636,0.129,0.0851
chr17_3745,1,5000,2313,4626,548,24.0,11.0,0.3714,0.1074,0.0613
chr17_3753,1,5000,2216,4431,474,7.0,14.0,-0.3333,-0.0565,-0.0354
chr17_3754,1,5000,2499,4998,597,19.0,7.0,0.4615,0.0857,0.0524
chr17_3755,1,5000,2500,5000,198,11.0,12.0,-0.0435,-0.0172,-0.01
chr17_3760,1,5000,675,1350,84,7.0,3.0,0.4,0.2,0.1081
chr17_3762,1,5000,2378,4755,354,22.0,8.0,0.4667,0.1261,0.0791
chr17_3764,1,5000,766,1532,164,4.0,3.0,0.1429,0.0278,0.0156
chr17_3769,1,5000,2370,4739,477,35.0,7.0,0.6667,0.2188,0.1321
chr17_376,1,5000,2500,4999,474,14.0,9.0,0.2174,0.0342,0.021
chr17_3770,1,5000,2368,4735,395,22.0,6.0,0.5714,0.128,0.0879
chr17_3777,1,5000,604,1207,65,1.0,0.0,1.0,0.05,0.0303
chr17_3781,1,5000,2219,4438,601,30.0,9.0,0.5385,0.1329,0.07
chr17_3785,1,5000,2183,4365,509,18.0,9.0,0.3333,0.0726,0.0484
chr17_3791,1,5000,2432,4863,485,16.0,10.0,0.2308,0.0577,0.033
chr17_3792,1,5000,1870,3740,400,23.0,12.0,0.3143,0.0775,0.0547
chr17_3795,1,5000,2110,4219,369,25.0,12.0,0.3514,0.1161,0.0743
chr17_3796,1,5000,2499,4998,440,27.0,3.0,0.8,0.186,0.1111
chr17_3798,1,5000,2500,4999,535,14.0,7.0,0.3333,0.0449,0.0304
chr17_379,1,5000,2070,4139,289,22.0,5.0,0.6296,0.1889,0.1181
chr17_3807,1,5000,1974,3948,477,19.0,6.0,0.52,0.0807,0.0533
chr17_3808,1,5000,1949,3897,457,17.0,13.0,0.1333,0.0303,0.0201
chr17_380,1,5000,2367,4733,407,9.0,16.0,-0.28,-0.0543,-0.0343
chr17_3811,1,5000,2178,4355,274,6.0,12.0,-0.3333,-0.0759,-0.0513
chr17_3812,1,5000,2500,5000,356,8.0,4.0,0.3333,0.0374,0.0258
chr17_3813,1,5000,2500,5000,419,6.0,4.0,0.2,0.0175,0.0124
chr17_3814,1,5000,2422,4843,408,3.0,6.0,-0.3333,-0.0252,-0.017
chr17_3815,1,5000,2123,4245,309,7.0,6.0,0.0769,0.0135,0.0085
chr17_3816,1,5000,2354,4707,566,9.0,5.0,0.2857,0.0261,0.0183
chr17_3817,1,5000,2500,5000,718,29.0,18.0,0.234,0.0604,0.0348
chr17_381,1,5000,2477,4953,415,11.0,7.0,0.2222,0.0292,0.0188
chr17_3822,1,5000,2378,4756,523,23.0,9.0,0.4375,0.1207,0.0639
chr17_3827,1,5000,594,1187,66,2.0,0.0,1.0,0.0952,0.0714
chr17_3828,1,5000,2174,4348,508,12.0,18.0,-0.2,-0.0405,-0.0246
chr17_382,1,5000,1767,3534,319,9.0,7.0,0.125,0.0244,0.0138
chr17_3830,1,5000,2378,4755,506,19.0,19.0,0.0,0.0,0.0
chr17_3832,1,5000,1978,3956,422,20.0,11.0,0.2903,0.0776,0.0536
chr17_3833,1,5000,2500,5000,664,32.0,9.0,0.561,0.1533,0.0909
chr17_3838,1,5000,2500,4999,574,15.0,9.0,0.25,0.0361,0.0248
chr17_3839,1,5000,2495,4990,572,27.0,9.0,0.5,0.1071,0.0682
chr17_383,1,5000,2500,4999,366,4.0,6.0,-0.2,-0.0154,-0.0109
chr17_3840,1,5000,2167,4334,544,20.0,13.0,0.2121,0.049,0.0329
chr17_3841,1,5000,2358,4715,517,9.0,11.0,-0.1,-0.016,-0.0101
chr17_3846,1,5000,2500,5000,564,10.0,7.0,0.1765,0.0187,0.0124
chr17_3847,1,5000,2500,5000,687,21.0,13.0,0.2353,0.0377,0.0239
chr17_3848,1,5000,2360,4720,490,13.0,12.0,0.04,0.0075,0.0047
chr17_3849,1,5000,2107,4213,463,15.0,16.0,-0.0323,-0.0082,-0.0041
chr17_384,1,5000,2500,4999,440,4.0,6.0,-0.2,-0.0138,-0.0086
chr17_3851,1,5000,2119,4237,547,21.0,14.0,0.2,0.0452,0.0317
chr17_3852,1,5000,2362,4724,436,12.0,11.0,0.0435,0.007,0.0047
chr17_3853,1,5000,2371,4742,628,28.0,16.0,0.2727,0.0652,0.0397
chr17_3855,1,5000,2385,4770,571,9.0,13.0,-0.1818,-0.0315,-0.0204
chr17_3856,1,5000,2043,4086,402,12.0,8.0,0.2,0.0408,0.025
chr17_385,1,5000,2500,5000,599,14.0,15.0,-0.0345,-0.0062,-0.0039
chr17_3863,1,5000,2235,4470,529,13.0,12.0,0.04,0.0061,0.0042
chr17_3864,1,5000,2375,4750,593,14.0,7.0,0.3333,0.0432,0.0276
chr17_3868,1,5000,2274,4548,368,8.0,13.0,-0.2381,-0.0463,-0.0281
chr17_386,1,5000,2500,5000,567,24.0,13.0,0.2973,0.0655,0.039
chr17_3870,1,5000,2059,4118,367,9.0,4.0,0.3846,0.05,0.0333
chr17_3873,1,5000,1842,3683,431,21.0,10.0,0.3548,0.1048,0.0564
chr17_3874,1,5000,2500,5000,463,16.0,15.0,0.0323,0.0068,0.0044
chr17_3875,1,5000,2499,4998,641,23.0,15.0,0.2105,0.0428,0.0267
chr17_3876,1,5000,2176,4352,472,12.0,4.0,0.5,0.065,0.0396
chr17_3879,1,5000,2085,4169,575,29.0,10.0,0.4872,0.1173,0.0742
chr17_3880,1,5000,2115,4230,451,9.0,9.0,0.0,0.0,0.0
chr17_3884,1,5000,2355,4710,389,9.0,11.0,-0.1,-0.0194,-0.0127
chr17_3885,1,5000,2366,4731,354,6.0,6.0,0.0,0.0,0.0
chr17_3886,1,5000,2336,4671,543,21.0,9.0,0.4,0.0902,0.0536
chr17_3887,1,5000,2500,4999,516,14.0,9.0,0.2174,0.034,0.0237
chr17_3888,1,5000,2361,4722,509,24.0,8.0,0.5,0.0947,0.0611
chr17_3889,1,5000,2044,4088,567,18.0,20.0,-0.0526,-0.0156,-0.0086
chr17_3890,1,5000,2288,4576,463,8.0,19.0,-0.4074,-0.0803,-0.0534
chr17_3891,1,5000,2276,4552,460,16.0,5.0,0.5238,0.084,0.0598
chr17_3897,1,5000,2339,4677,492,9.0,6.0,0.2,0.0224,0.0154
chr17_3899,1,5000,2227,4453,533,42.0,6.0,0.75,0.2553,0.1558
chr17_389,1,5000,2347,4693,638,11.0,15.0,-0.1538,-0.0186,-0.0132
chr17_3901,1,5000,1909,3818,498,9.0,13.0,-0.1818,-0.0296,-0.0169
chr17_3904,1,5000,2297,4593,333,7.0,7.0,0.0,0.0,0.0
chr17_3905,1,5000,2350,4700,524,15.0,27.0,-0.2857,-0.0839,-0.0467
chr17_3906,1,5000,2378,4756,450,10.0,18.0,-0.2857,-0.0678,-0.0404
chr17_3908,1,5000,1081,2162,271,8.0,6.0,0.1429,0.0208,0.0149
chr17_390,1,5000,1420,2839,263,8.0,4.0,0.3333,0.0455,0.0308
chr17_3911,1,5000,1492,2983,476,14.0,13.0,0.037,0.011,0.0049
chr17_3913,1,5000,2003,4005,418,8.0,14.0,-0.2727,-0.0536,-0.0335
chr17_3918,1,5000,2038,4076,602,21.0,14.0,0.2,0.0347,0.0234
chr17_3923,1,5000,2499,4997,631,35.0,14.0,0.4286,0.1235,0.0755
chr17_3924,1,5000,2437,4874,456,27.0,7.0,0.5882,0.1942,0.1205
chr17_3927,1,5000,2313,4626,598,14.0,25.0,-0.2821,-0.0618,-0.037
chr17_3928,1,5000,2395,4789,468,14.0,12.0,0.0769,0.0142,0.0095
chr17_3929,1,5000,2360,4720,420,19.0,7.0,0.4615,0.1165,0.0702
chr17_392,1,5000,2500,5000,650,16.0,8.0,0.3333,0.0402,0.0248
chr17_3933,1,5000,2375,4750,555,24.0,9.0,0.4545,0.1095,0.0664
chr17_3934,1,5000,2227,4453,463,20.0,10.0,0.3333,0.0758,0.0503
chr17_3938,1,5000,2198,4395,401,12.0,9.0,0.1429,0.0261,0.0166
chr17_393,1,5000,2485,4969,671,12.0,15.0,-0.1111,-0.016,-0.0107
chr17_394,1,5000,2500,5000,541,10.0,13.0,-0.1304,-0.02,-0.0138
chr17_3965,1,5000,2199,4398,435,26.0,10.0,0.4444,0.1391,0.0865
chr17_3967,1,5000,898,1795,209,5.0,5.0,0.0,0.0,0.0
chr17_3971,1,5000,2499,4998,607,21.0,13.0,0.2353,0.0513,0.0308
chr17_3972,1,5000,1987,3974,443,10.0,8.0,0.1111,0.0187,0.012
chr17_3977,1,5000,2387,4773,469,11.0,6.0,0.2941,0.0417,0.0251
chr17_3978,1,5000,2279,4558,442,16.0,6.0,0.4545,0.0813,0.0518
chr17_397,1,5000,2500,4999,675,18.0,18.0,0.0,0.0,0.0
chr17_3980,1,5000,2288,4575,514,17.0,15.0,0.0625,0.0156,0.0097
chr17_3981,1,5000,2370,4740,409,5.0,12.0,-0.4118,-0.0686,-0.0422
chr17_3982,1,5000,2499,4998,564,22.0,8.0,0.4667,0.08,0.0519
chr17_3988,1,5000,2377,4753,487,8.0,10.0,-0.1111,-0.0148,-0.0085
chr17_3992,1,5000,2251,4502,469,12.0,21.0,-0.2727,-0.0638,-0.0398
chr17_3994,1,5000,2300,4600,493,27.0,9.0,0.5,0.1364,0.0853
chr17_3995,1,5000,2366,4731,518,9.0,9.0,0.0,0.0,0.0
chr17_3996,1,5000,2374,4748,413,15.0,10.0,0.2,0.0427,0.0287
chr17_3997,1,5000,1939,3877,451,11.0,4.0,0.4667,0.0603,0.0414
chr17_3998,1,5000,2036,4071,409,14.0,8.0,0.2727,0.0571,0.0316
chr17_399,1,5000,2394,4788,505,13.0,8.0,0.2381,0.0336,0.0238
chr1_73,1,5000,2054,4107,594,15.0,15.0,0.0,0.0,0.0
chr17_4000,1,5000,1878,3755,416,10.0,3.0,0.5385,0.0598,0.0417
chr17_4001,1,5000,2105,4209,447,6.0,9.0,-0.2,-0.0316,-0.0203
chr17_4002,1,5000,2424,4848,597,15.0,11.0,0.1538,0.0244,0.0157
chr17_4007,1,5000,2336,4671,447,10.0,6.0,0.25,0.0292,0.0181
chr17_4010,1,5000,2500,5000,232,3.0,9.0,-0.5,-0.1111,-0.0652
chr17_4011,1,5000,2374,4748,575,12.0,16.0,-0.1429,-0.0237,-0.0149
chr17_4012,1,5000,1087,2174,286,4.0,4.0,0.0,0.0,0.0
chr17_4013,1,5000,1525,3049,278,3.0,4.0,-0.1429,-0.0132,-0.0096
chr17_4016,1,5000,1138,2276,140,2.0,4.0,-0.3333,-0.0667,-0.0444
chr17_4018,1,5000,2323,4645,462,10.0,13.0,-0.1304,-0.0222,-0.0155
chr17_4024,1,5000,2375,4750,576,14.0,20.0,-0.1765,-0.0314,-0.0199
chr17_4026,1,5000,2498,4995,507,13.0,10.0,0.1304,0.0181,0.0118
chr17_4027,1,5000,2214,4428,563,11.0,11.0,0.0,0.0,0.0
chr17_4028,1,5000,2144,4288,424,6.0,5.0,0.0909,0.0079,0.0056
chr17_402,1,5000,1875,3750,359,19.0,8.0,0.4074,0.0991,0.0629
chr17_4034,1,5000,1500,2999,326,13.0,7.0,0.3,0.0496,0.0359
chr17_4039,1,5000,2415,4829,336,11.0,6.0,0.2941,0.0543,0.034
chr17_403,1,5000,2498,4995,421,8.0,12.0,-0.2,-0.0465,-0.0253
chr17_4040,1,5000,1895,3789,260,6.0,2.0,0.5,0.0513,0.0348
chr17_4042,1,5000,1640,3279,333,6.0,9.0,-0.2,-0.037,-0.0242
chr17_4044,1,5000,2219,4438,366,5.0,1.0,0.6667,0.0396,0.0278
chr17_4047,1,5000,2277,4554,411,9.0,3.0,0.5,0.0632,0.0385
chr17_4048,1,5000,2259,4518,289,9.0,1.0,0.8,0.0941,0.0678
chr17_4050,1,5000,2359,4717,508,8.0,6.0,0.1429,0.0168,0.0095
chr17_4051,1,5000,1784,3568,205,1.0,1.0,0.0,0.0,0.0
chr17_4052,1,5000,1863,3725,295,3.0,2.0,0.2,0.013,0.0096
